,anomes,id_comunidade,id_release_train,id_squad,qtde_historias_totais,soma_leadtime_totais,leadtime_medio,qtde_historias_categ_software,soma_leadtime_categ_software,leadtime_medio_categ_software,qtde_historias_categ_infra,soma_leadtime_categ_infra,leadtime_medio_categ_infra,perc_hist_software,qtde_bugs_totais,qtde_bugs_cancelados,qtde_bugs_corrigidos,perc_bugs_cancelados,perc_bugs_corrigidos,dat_psst,dia_psst,ano_psst
1275,202410,C04,RT01,S06,52,170.11,3.27,5,28.71,5.74,14,74.98,5.36,0.096,11,0,5,0.0,0.455,2025-07-14,14,2025
1276,202410,C04,RT01,S06,87,826.67,9.5,0,6.77,0.0,81,773.96,9.56,0.0,31,30,25,0.968,0.806,2025-07-14,14,2025
1277,202410,C04,RT01,S06,26,60.6,2.33,3,17.75,5.92,16,145.21,9.08,0.115,49,6,42,0.122,0.857,2025-07-14,14,2025
1278,202410,C05,RT01,S07,54,529.99,9.81,42,224.78,5.35,4,37.09,9.27,0.778,46,44,25,0.957,0.543,2025-07-14,14,2025
1279,202410,C05,RT01,S07,64,418.97,6.55,62,357.02,5.76,2,2.6,1.3,0.969,25,13,11,0.52,0.44,2025-07-14,14,2025
1280,202410,C05,RT01,S07,11,42.41,3.86,0,4.03,0.0,4,27.74,6.93,0.0,41,25,37,0.61,0.902,2025-07-14,14,2025
1281,202410,C04,RT01,S08,19,88.65,4.67,6,30.11,5.02,2,11.36,5.68,0.316,41,4,1,0.098,0.024,2025-07-14,14,2025
1282,202410,C04,RT01,S08,30,196.9,6.56,22,93.24,4.24,6,9.37,1.56,0.733,46,31,15,0.674,0.326,2025-07-14,14,2025
1283,202410,C04,RT01,S08,63,311.24,4.94,11,104.89,9.54,19,78.61,4.14,0.175,14,4,5,0.286,0.357,2025-07-14,14,2025
1284,202410,C04,RT03,S09,79,148.68,1.88,6,22.53,3.76,10,44.27,4.43,0.076,14,7,2,0.5,0.143,2025-07-14,14,2025
1285,202410,C04,RT03,S09,46,408.74,8.89,41,339.08,8.27,3,9.79,3.26,0.891,4,0,4,0.0,1.0,2025-07-14,14,2025
1286,202410,C04,RT03,S09,40,58.39,1.46,15,57.95,3.86,22,193.19,8.78,0.375,10,4,0,0.4,0.0,2025-07-14,14,2025
1287,202410,C03,RT01,S10,99,938.09,9.48,29,176.14,6.07,60,375.17,6.25,0.293,21,7,3,0.333,0.143,2025-07-14,14,2025
1288,202410,C03,RT01,S10,61,172.24,2.82,32,117.8,3.68,21,159.25,7.58,0.525,2,0,2,0.0,1.0,2025-07-14,14,2025
1289,202410,C03,RT01,S10,94,602.98,6.41,38,158.16,4.16,19,88.38,4.65,0.404,9,4,6,0.444,0.667,2025-07-14,14,2025
1290,202410,C03,RT01,S11,29,278.77,9.61,22,106.48,4.84,5,19.51,3.9,0.759,38,6,10,0.158,0.263,2025-07-14,14,2025
1291,202410,C03,RT01,S11,33,313.18,9.49,14,138.58,9.9,3,10.18,3.39,0.424,46,22,21,0.478,0.457,2025-07-14,14,2025
1292,202410,C03,RT01,S11,92,786.56,8.55,5,11.48,2.3,13,47.48,3.65,0.054,47,38,28,0.809,0.596,2025-07-14,14,2025
1293,202410,C03,RT01,S12,82,589.74,7.19,3,11.08,3.69,74,362.33,4.9,0.037,14,5,11,0.357,0.786,2025-07-14,14,2025
1294,202410,C03,RT01,S12,44,82.22,1.87,37,325.55,8.8,2,16.63,8.31,0.841,7,0,3,0.0,0.429,2025-07-14,14,2025
1295,202410,C03,RT01,S12,71,577.71,8.14,39,233.36,5.98,12,38.32,3.19,0.549,15,14,6,0.933,0.4,2025-07-14,14,2025
1296,202410,C03,RT03,S13,68,445.58,6.55,55,408.4,7.43,7,25.27,3.61,0.809,7,2,4,0.286,0.571,2025-07-14,14,2025
1297,202410,C03,RT03,S13,91,465.06,5.11,2,15.82,7.91,72,607.01,8.43,0.022,31,12,27,0.387,0.871,2025-07-14,14,2025
1298,202410,C03,RT03,S13,46,299.1,6.5,22,71.18,3.24,17,59.99,3.53,0.478,47,3,1,0.064,0.021,2025-07-14,14,2025
1299,202410,C02,RT03,S14,25,163.04,6.52,18,87.14,4.84,3,28.1,9.37,0.72,9,0,1,0.0,0.111,2025-07-14,14,2025
1300,202410,C02,RT03,S14,52,505.56,9.72,48,365.61,7.62,2,5.94,2.97,0.923,0,0,0,0.0,0.0,2025-07-14,14,2025
1301,202410,C02,RT03,S14,36,322.69,8.96,34,302.55,8.9,2,16.61,8.3,0.944,49,6,6,0.122,0.122,2025-07-14,14,2025
1302,202410,C05,RT02,S15,64,439.12,6.86,53,470.05,8.87,0,3.74,0.0,0.828,49,41,4,0.837,0.082,2025-07-14,14,2025
1303,202410,C05,RT02,S15,69,564.98,8.19,61,241.67,3.96,6,25.89,4.32,0.884,49,24,39,0.49,0.796,2025-07-14,14,2025
1304,202410,C05,RT02,S15,42,416.81,9.92,19,112.56,5.92,17,95.36,5.61,0.452,20,3,16,0.15,0.8,2025-07-14,14,2025
1305,202410,C02,RT01,S16,76,183.64,2.42,1,8.09,8.09,1,2.9,2.9,0.013,5,0,2,0.0,0.4,2025-07-14,14,2025
1306,202410,C02,RT01,S16,34,82.52,2.43,7,69.32,9.9,10,98.55,9.86,0.206,44,19,23,0.432,0.523,2025-07-14,14,2025
1307,202410,C02,RT01,S16,55,407.02,7.4,16,94.84,5.93,23,54.58,2.37,0.291,20,5,11,0.25,0.55,2025-07-14,14,2025
1308,202410,C04,RT02,S17,26,202.97,7.81,4,35.33,8.83,21,194.58,9.27,0.154,10,10,2,1.0,0.2,2025-07-14,14,2025
1309,202410,C04,RT02,S17,44,57.68,1.31,35,65.03,1.86,9,42.01,4.67,0.795,42,3,16,0.071,0.381,2025-07-14,14,2025
1310,202410,C04,RT02,S17,89,501.34,5.63,10,62.59,6.26,13,26.15,2.01,0.112,24,9,0,0.375,0.0,2025-07-14,14,2025
1311,202410,C03,RT03,S18,34,208.75,6.14,12,54.1,4.51,5,26.08,5.22,0.353,18,15,4,0.833,0.222,2025-07-14,14,2025
1312,202410,C03,RT03,S18,36,286.49,7.96,0,0.57,0.0,5,19.95,3.99,0.0,30,14,20,0.467,0.667,2025-07-14,14,2025
1313,202410,C03,RT03,S18,87,295.73,3.4,19,158.64,8.35,7,32.35,4.62,0.218,43,16,32,0.372,0.744,2025-07-14,14,2025
1314,202410,C02,RT01,S19,45,160.43,3.57,44,160.21,3.64,1,9.68,9.68,0.978,12,8,9,0.667,0.75,2025-07-14,14,2025
1315,202410,C02,RT01,S19,56,135.23,2.41,50,423.68,8.47,3,7.42,2.47,0.893,13,4,13,0.308,1.0,2025-07-14,14,2025
1316,202410,C02,RT01,S19,80,431.35,5.39,58,542.47,9.35,6,57.59,9.6,0.725,0,0,0,0.0,0.0,2025-07-14,14,2025
1317,202410,C01,RT02,S20,71,538.26,7.58,30,42.78,1.43,27,162.29,6.01,0.423,16,0,1,0.0,0.062,2025-07-14,14,2025
1318,202410,C01,RT02,S20,67,133.17,1.99,1,4.92,4.92,21,157.72,7.51,0.015,17,1,17,0.059,1.0,2025-07-14,14,2025
1319,202410,C01,RT02,S20,67,499.51,7.46,24,152.88,6.37,19,86.84,4.57,0.358,18,4,17,0.222,0.944,2025-07-14,14,2025
1320,202411,C02,RT02,S01,38,371.16,9.77,21,45.57,2.17,6,48.03,8.01,0.553,7,0,7,0.0,1.0,2025-07-14,14,2025
1321,202411,C02,RT02,S01,92,682.76,7.42,85,566.53,6.67,4,37.84,9.46,0.924,17,17,17,1.0,1.0,2025-07-14,14,2025
1322,202411,C02,RT02,S01,40,86.61,2.17,19,47.11,2.48,21,75.22,3.58,0.475,3,0,2,0.0,0.667,2025-07-14,14,2025
1323,202411,C05,RT03,S02,80,91.26,1.14,46,411.37,8.94,8,62.14,7.77,0.575,39,25,32,0.641,0.821,2025-07-14,14,2025
1324,202411,C05,RT03,S02,98,203.51,2.08,43,98.19,2.28,33,205.31,6.22,0.439,20,4,17,0.2,0.85,2025-07-14,14,2025
1325,202411,C05,RT03,S02,11,38.03,3.46,10,32.12,3.21,0,3.97,0.0,0.909,30,10,22,0.333,0.733,2025-07-14,14,2025
1326,202411,C05,RT01,S03,70,324.33,4.63,44,234.18,5.32,10,57.79,5.78,0.629,30,15,28,0.5,0.933,2025-07-14,14,2025
1327,202411,C05,RT01,S03,63,584.33,9.28,10,33.65,3.36,24,126.35,5.26,0.159,26,10,2,0.385,0.077,2025-07-14,14,2025
1328,202411,C05,RT01,S03,41,120.72,2.94,6,19.43,3.24,28,177.73,6.35,0.146,34,15,7,0.441,0.206,2025-07-14,14,2025
1329,202411,C05,RT02,S04,27,209.28,7.75,17,70.2,4.13,8,45.8,5.72,0.63,49,24,33,0.49,0.673,2025-07-14,14,2025
1330,202411,C05,RT02,S04,21,141.24,6.73,21,127.24,6.06,0,8.38,0.0,1.0,17,7,7,0.412,0.412,2025-07-14,14,2025
1331,202411,C05,RT02,S04,47,223.9,4.76,37,59.83,1.62,8,43.4,5.42,0.787,19,18,14,0.947,0.737,2025-07-14,14,2025
1332,202411,C05,RT03,S05,29,162.34,5.6,18,145.17,8.06,1,2.63,2.63,0.621,34,11,7,0.324,0.206,2025-07-14,14,2025
1333,202411,C05,RT03,S05,48,387.93,8.08,30,198.28,6.61,11,39.17,3.56,0.625,43,27,36,0.628,0.837,2025-07-14,14,2025
1334,202411,C05,RT03,S05,76,387.55,5.1,14,19.34,1.38,43,87.85,2.04,0.184,16,11,2,0.688,0.125,2025-07-14,14,2025
1335,202411,C03,RT02,S06,19,30.67,1.61,18,31.73,1.76,0,5.17,0.0,0.947,47,18,7,0.383,0.149,2025-07-14,14,2025
1336,202411,C03,RT02,S06,65,311.61,4.79,49,489.46,9.99,7,56.99,8.14,0.754,14,8,0,0.571,0.0,2025-07-14,14,2025
1337,202411,C03,RT02,S06,36,92.58,2.57,28,216.17,7.72,7,51.81,7.4,0.778,0,0,0,0.0,0.0,2025-07-14,14,2025
1338,202411,C01,RT01,S07,11,42.16,3.83,0,4.35,0.0,8,51.67,6.46,0.0,2,2,2,1.0,1.0,2025-07-14,14,2025
1339,202411,C01,RT01,S07,42,181.49,4.32,1,2.72,2.72,4,22.28,5.57,0.024,31,27,24,0.871,0.774,2025-07-14,14,2025
1340,202411,C01,RT01,S07,41,184.73,4.51,39,148.99,3.82,2,7.26,3.63,0.951,37,17,6,0.459,0.162,2025-07-14,14,2025
1341,202411,C03,RT03,S08,11,13.96,1.27,7,63.27,9.04,3,22.45,7.48,0.636,23,0,19,0.0,0.826,2025-07-14,14,2025
1342,202411,C03,RT03,S08,49,239.5,4.89,18,89.89,4.99,9,15.57,1.73,0.367,43,21,14,0.488,0.326,2025-07-14,14,2025
1343,202411,C03,RT03,S08,32,147.42,4.61,24,229.76,9.57,1,2.05,2.05,0.75,31,19,27,0.613,0.871,2025-07-14,14,2025
1344,202411,C02,RT03,S09,94,100.84,1.07,75,717.63,9.57,5,7.09,1.42,0.798,26,3,23,0.115,0.885,2025-07-14,14,2025
1345,202411,C02,RT03,S09,48,223.87,4.66,31,58.09,1.87,17,147.76,8.69,0.646,7,1,0,0.143,0.0,2025-07-14,14,2025
1346,202411,C02,RT03,S09,24,218.55,9.11,11,109.37,9.94,7,37.47,5.35,0.458,17,4,9,0.235,0.529,2025-07-14,14,2025
1347,202411,C04,RT02,S10,98,433.95,4.43,28,259.34,9.26,30,296.91,9.9,0.286,4,4,4,1.0,1.0,2025-07-14,14,2025
1348,202411,C04,RT02,S10,67,191.83,2.86,0,9.08,0.0,65,377.03,5.8,0.0,31,15,10,0.484,0.323,2025-07-14,14,2025
1349,202411,C04,RT02,S10,51,261.39,5.13,7,56.65,8.09,19,127.94,6.73,0.137,0,0,0,0.0,0.0,2025-07-14,14,2025
1350,202411,C02,RT03,S11,12,28.29,2.36,12,39.51,3.29,0,2.06,0.0,1.0,42,32,12,0.762,0.286,2025-07-14,14,2025
1351,202411,C02,RT03,S11,99,613.24,6.19,28,213.73,7.63,11,16.06,1.46,0.283,11,3,1,0.273,0.091,2025-07-14,14,2025
1352,202411,C02,RT03,S11,100,704.74,7.05,10,80.9,8.09,85,723.17,8.51,0.1,23,12,23,0.522,1.0,2025-07-14,14,2025
1353,202411,C03,RT02,S12,21,26.53,1.26,5,38.59,7.72,10,46.19,4.62,0.238,43,34,1,0.791,0.023,2025-07-14,14,2025
1354,202411,C03,RT02,S12,52,367.43,7.07,48,68.07,1.42,2,14.37,7.18,0.923,38,1,17,0.026,0.447,2025-07-14,14,2025
1355,202411,C03,RT02,S12,91,133.12,1.46,68,194.15,2.86,0,6.32,0.0,0.747,47,21,42,0.447,0.894,2025-07-14,14,2025
1356,202411,C02,RT01,S13,15,125.92,8.39,1,1.51,1.51,5,23.98,4.8,0.067,34,29,32,0.853,0.941,2025-07-14,14,2025
1357,202411,C02,RT01,S13,71,583.26,8.21,10,67.99,6.8,27,191.05,7.08,0.141,5,0,2,0.0,0.4,2025-07-14,14,2025
1358,202411,C02,RT01,S13,46,187.43,4.07,12,105.61,8.8,1,7.47,7.47,0.261,46,46,8,1.0,0.174,2025-07-14,14,2025
1359,202411,C05,RT01,S14,84,466.52,5.55,50,103.56,2.07,3,20.79,6.93,0.595,0,0,0,0.0,0.0,2025-07-14,14,2025
1360,202411,C05,RT01,S14,24,106.62,4.44,5,41.68,8.34,3,28.65,9.55,0.208,17,9,5,0.529,0.294,2025-07-14,14,2025
1361,202411,C05,RT01,S14,43,342.48,7.96,10,67.71,6.77,21,150.7,7.18,0.233,18,16,11,0.889,0.611,2025-07-14,14,2025
1362,202411,C04,RT02,S15,30,45.49,1.52,10,20.21,2.02,2,3.96,1.98,0.333,27,27,6,1.0,0.222,2025-07-14,14,2025
1363,202411,C04,RT02,S15,46,136.13,2.96,1,1.66,1.66,25,173.78,6.95,0.022,2,1,1,0.5,0.5,2025-07-14,14,2025
1364,202411,C04,RT02,S15,32,234.87,7.34,2,13.2,6.6,12,66.18,5.52,0.062,22,5,1,0.227,0.045,2025-07-14,14,2025
1365,202411,C04,RT02,S16,72,97.27,1.35,20,131.6,6.58,8,75.45,9.43,0.278,3,2,0,0.667,0.0,2025-07-14,14,2025
1366,202411,C04,RT02,S16,97,637.98,6.58,54,63.09,1.17,27,140.03,5.19,0.557,12,2,8,0.167,0.667,2025-07-14,14,2025
1367,202411,C04,RT02,S16,69,607.95,8.81,3,3.96,1.32,47,311.58,6.63,0.043,12,7,5,0.583,0.417,2025-07-14,14,2025
1368,202411,C02,RT02,S17,78,517.7,6.64,40,230.47,5.76,37,199.02,5.38,0.513,31,26,25,0.839,0.806,2025-07-14,14,2025
1369,202411,C02,RT02,S17,76,414.88,5.46,44,85.58,1.95,17,60.68,3.57,0.579,13,2,3,0.154,0.231,2025-07-14,14,2025
1370,202411,C02,RT02,S17,84,672.96,8.01,28,177.26,6.33,40,49.5,1.24,0.333,7,3,2,0.429,0.286,2025-07-14,14,2025
1371,202411,C04,RT02,S18,34,153.81,4.52,28,32.6,1.16,1,1.38,1.38,0.824,8,6,1,0.75,0.125,2025-07-14,14,2025
1372,202411,C04,RT02,S18,74,667.87,9.03,70,513.76,7.34,2,15.05,7.53,0.946,5,5,3,1.0,0.6,2025-07-14,14,2025
1373,202411,C04,RT02,S18,38,180.87,4.76,3,28.93,9.64,26,76.86,2.96,0.079,8,4,8,0.5,1.0,2025-07-14,14,2025
1374,202411,C03,RT02,S19,77,683.95,8.88,68,565.83,8.32,7,64.33,9.19,0.883,11,7,7,0.636,0.636,2025-07-14,14,2025
1375,202411,C03,RT02,S19,39,233.08,5.98,30,261.84,8.73,7,38.55,5.51,0.769,19,17,17,0.895,0.895,2025-07-14,14,2025
1376,202411,C03,RT02,S19,91,792.77,8.71,8,22.57,2.82,48,435.85,9.08,0.088,24,6,12,0.25,0.5,2025-07-14,14,2025
1377,202411,C05,RT01,S20,18,47.76,2.65,17,139.12,8.18,1,3.14,3.14,0.944,2,2,1,1.0,0.5,2025-07-14,14,2025
1378,202411,C05,RT01,S20,65,288.9,4.44,53,232.07,4.38,9,48.93,5.44,0.815,7,1,6,0.143,0.857,2025-07-14,14,2025
1379,202411,C05,RT01,S20,77,669.54,8.7,53,230.84,4.36,22,204.89,9.31,0.688,9,1,4,0.111,0.444,2025-07-14,14,2025
1380,202412,C04,RT03,S01,16,120.12,7.51,16,67.59,4.22,0,1.17,0.0,1.0,36,15,7,0.417,0.194,2025-07-14,14,2025
1381,202412,C04,RT03,S01,14,72.11,5.15,1,1.86,1.86,5,15.89,3.18,0.071,6,4,2,0.667,0.333,2025-07-14,14,2025
1382,202412,C04,RT03,S01,86,810.39,9.42,1,3.21,3.21,57,127.89,2.24,0.012,15,9,0,0.6,0.0,2025-07-14,14,2025
1383,202412,C02,RT03,S02,54,107.39,1.99,12,12.15,1.01,10,98.09,9.81,0.222,47,27,25,0.574,0.532,2025-07-14,14,2025
1384,202412,C02,RT03,S02,63,528.54,8.39,47,137.08,2.92,1,7.77,7.77,0.746,37,34,19,0.919,0.514,2025-07-14,14,2025
1385,202412,C02,RT03,S02,69,551.24,7.99,3,4.65,1.55,0,9.85,0.0,0.043,19,12,15,0.632,0.789,2025-07-14,14,2025
1386,202412,C05,RT03,S03,95,504.18,5.31,5,33.87,6.77,29,45.31,1.56,0.053,12,12,10,1.0,0.833,2025-07-14,14,2025
1387,202412,C05,RT03,S03,26,104.41,4.02,13,125.76,9.67,7,39.19,5.6,0.5,0,0,0,0.0,0.0,2025-07-14,14,2025
1388,202412,C05,RT03,S03,34,85.01,2.5,15,87.42,5.83,2,19.86,9.93,0.441,9,3,3,0.333,0.333,2025-07-14,14,2025
1389,202412,C05,RT01,S04,31,269.23,8.68,10,69.47,6.95,7,59.53,8.5,0.323,43,0,24,0.0,0.558,2025-07-14,14,2025
1390,202412,C05,RT01,S04,89,622.53,6.99,73,172.19,2.36,1,2.36,2.36,0.82,32,8,32,0.25,1.0,2025-07-14,14,2025
1391,202412,C05,RT01,S04,52,195.25,3.75,40,73.99,1.85,10,54.57,5.46,0.769,21,15,11,0.714,0.524,2025-07-14,14,2025
1392,202412,C05,RT03,S05,80,619.86,7.75,71,117.47,1.65,5,15.67,3.13,0.887,19,10,8,0.526,0.421,2025-07-14,14,2025
1393,202412,C05,RT03,S05,65,250.53,3.85,62,492.05,7.94,2,5.4,2.7,0.954,31,1,18,0.032,0.581,2025-07-14,14,2025
1394,202412,C05,RT03,S05,32,190.99,5.97,11,100.17,9.11,5,17.23,3.45,0.344,26,26,6,1.0,0.231,2025-07-14,14,2025
1395,202412,C05,RT01,S06,35,94.65,2.7,18,30.88,1.72,10,76.31,7.63,0.514,17,1,15,0.059,0.882,2025-07-14,14,2025
1396,202412,C05,RT01,S06,74,247.53,3.35,17,98.24,5.78,16,58.35,3.65,0.23,22,20,17,0.909,0.773,2025-07-14,14,2025
1397,202412,C05,RT01,S06,93,853.8,9.18,86,329.95,3.84,0,7.13,0.0,0.925,41,20,31,0.488,0.756,2025-07-14,14,2025
1398,202412,C01,RT03,S07,47,432.29,9.2,44,122.26,2.78,0,7.47,0.0,0.936,17,4,2,0.235,0.118,2025-07-14,14,2025
1399,202412,C01,RT03,S07,46,300.17,6.53,32,56.81,1.78,2,8.87,4.43,0.696,5,1,4,0.2,0.8,2025-07-14,14,2025
1400,202412,C01,RT03,S07,30,221.63,7.39,16,92.18,5.76,2,10.32,5.16,0.533,35,13,0,0.371,0.0,2025-07-14,14,2025
1401,202412,C04,RT03,S08,87,157.15,1.81,77,116.56,1.51,5,29.72,5.94,0.885,23,11,15,0.478,0.652,2025-07-14,14,2025
1402,202412,C04,RT03,S08,58,261.28,4.5,27,29.83,1.1,10,76.06,7.61,0.466,35,28,32,0.8,0.914,2025-07-14,14,2025
1403,202412,C04,RT03,S08,50,199.02,3.98,45,318.58,7.08,5,11.42,2.28,0.9,4,1,4,0.25,1.0,2025-07-14,14,2025
1404,202412,C04,RT02,S09,45,225.56,5.01,26,60.09,2.31,19,123.25,6.49,0.578,9,9,3,1.0,0.333,2025-07-14,14,2025
1405,202412,C04,RT02,S09,15,107.61,7.17,10,29.19,2.92,4,10.87,2.72,0.667,1,0,0,0.0,0.0,2025-07-14,14,2025
1406,202412,C04,RT02,S09,50,478.89,9.58,9,70.13,7.79,5,49.92,9.98,0.18,21,11,8,0.524,0.381,2025-07-14,14,2025
1407,202412,C01,RT01,S10,84,742.62,8.84,42,123.9,2.95,6,38.25,6.38,0.5,43,17,25,0.395,0.581,2025-07-14,14,2025
1408,202412,C01,RT01,S10,53,196.4,3.71,34,84.77,2.49,9,35.86,3.98,0.642,24,19,14,0.792,0.583,2025-07-14,14,2025
1409,202412,C01,RT01,S10,70,369.57,5.28,43,417.09,9.7,14,133.35,9.53,0.614,24,14,15,0.583,0.625,2025-07-14,14,2025
1410,202412,C04,RT02,S11,18,130.57,7.25,12,97.62,8.13,3,23.97,7.99,0.667,13,5,1,0.385,0.077,2025-07-14,14,2025
1411,202412,C04,RT02,S11,38,292.85,7.71,16,90.71,5.67,17,19.02,1.12,0.421,21,14,6,0.667,0.286,2025-07-14,14,2025
1412,202412,C04,RT02,S11,65,101.42,1.56,11,79.65,7.24,43,284.87,6.62,0.169,45,37,30,0.822,0.667,2025-07-14,14,2025
1413,202412,C04,RT01,S12,32,313.72,9.8,22,68.72,3.12,10,78.9,7.89,0.688,48,22,46,0.458,0.958,2025-07-14,14,2025
1414,202412,C04,RT01,S12,10,17.93,1.79,8,18.24,2.28,1,8.95,8.95,0.8,4,4,0,1.0,0.0,2025-07-14,14,2025
1415,202412,C04,RT01,S12,33,285.49,8.65,2,15.53,7.76,2,8.85,4.42,0.061,49,25,29,0.51,0.592,2025-07-14,14,2025
1416,202412,C05,RT02,S13,16,92.61,5.79,14,32.35,2.31,0,1.72,0.0,0.875,11,2,8,0.182,0.727,2025-07-14,14,2025
1417,202412,C05,RT02,S13,88,196.07,2.23,20,135.94,6.8,41,212.03,5.17,0.227,15,6,7,0.4,0.467,2025-07-14,14,2025
1418,202412,C05,RT02,S13,24,145.86,6.08,4,37.92,9.48,1,3.88,3.88,0.167,30,9,10,0.3,0.333,2025-07-14,14,2025
1419,202412,C03,RT01,S14,91,277.89,3.05,9,79.53,8.84,31,267.63,8.63,0.099,27,24,0,0.889,0.0,2025-07-14,14,2025
1420,202412,C03,RT01,S14,60,571.12,9.52,51,226.2,4.44,6,30.31,5.05,0.85,33,6,6,0.182,0.182,2025-07-14,14,2025
1421,202412,C03,RT01,S14,46,66.9,1.45,4,27.65,6.91,42,285.21,6.79,0.087,18,5,14,0.278,0.778,2025-07-14,14,2025
1422,202412,C04,RT01,S15,43,181.59,4.22,8,73.84,9.23,31,105.07,3.39,0.186,50,9,17,0.18,0.34,2025-07-14,14,2025
1423,202412,C04,RT01,S15,22,195.27,8.88,3,28.98,9.66,1,1.42,1.42,0.136,39,5,12,0.128,0.308,2025-07-14,14,2025
1424,202412,C04,RT01,S15,25,193.23,7.73,1,3.58,3.58,12,73.77,6.15,0.04,35,24,34,0.686,0.971,2025-07-14,14,2025
1425,202412,C01,RT02,S16,97,160.84,1.66,77,698.03,9.07,14,91.28,6.52,0.794,47,18,38,0.383,0.809,2025-07-14,14,2025
1426,202412,C01,RT02,S16,25,141.72,5.67,18,157.36,8.74,5,20.81,4.16,0.72,2,0,2,0.0,1.0,2025-07-14,14,2025
1427,202412,C01,RT02,S16,36,232.85,6.47,29,33.27,1.15,4,22.14,5.54,0.806,34,31,33,0.912,0.971,2025-07-14,14,2025
1428,202412,C02,RT01,S17,31,137.8,4.45,17,109.99,6.47,6,34.78,5.8,0.548,19,19,10,1.0,0.526,2025-07-14,14,2025
1429,202412,C02,RT01,S17,41,185.53,4.53,29,37.98,1.31,2,19.21,9.61,0.707,14,14,0,1.0,0.0,2025-07-14,14,2025
1430,202412,C02,RT01,S17,70,491.85,7.03,65,92.73,1.43,4,20.26,5.07,0.929,33,28,6,0.848,0.182,2025-07-14,14,2025
1431,202412,C05,RT03,S18,26,46.71,1.8,20,118.6,5.93,5,39.4,7.88,0.769,29,29,24,1.0,0.828,2025-07-14,14,2025
1432,202412,C05,RT03,S18,85,204.77,2.41,59,166.59,2.82,25,65.8,2.63,0.694,29,21,25,0.724,0.862,2025-07-14,14,2025
1433,202412,C05,RT03,S18,20,40.85,2.04,20,113.42,5.67,0,6.31,0.0,1.0,36,22,28,0.611,0.778,2025-07-14,14,2025
1434,202412,C03,RT02,S19,28,91.83,3.28,15,139.16,9.28,8,40.92,5.12,0.536,5,3,5,0.6,1.0,2025-07-14,14,2025
1435,202412,C03,RT02,S19,67,172.99,2.58,37,340.46,9.2,19,185.69,9.77,0.552,20,10,0,0.5,0.0,2025-07-14,14,2025
1436,202412,C03,RT02,S19,77,182.76,2.37,57,284.2,4.99,18,119.65,6.65,0.74,16,1,15,0.062,0.938,2025-07-14,14,2025
1437,202412,C03,RT01,S20,18,115.24,6.4,0,8.21,0.0,3,26.87,8.96,0.0,37,0,33,0.0,0.892,2025-07-14,14,2025
1438,202412,C03,RT01,S20,19,136.23,7.17,19,172.68,9.09,0,3.56,0.0,1.0,40,9,36,0.225,0.9,2025-07-14,14,2025
1439,202412,C03,RT01,S20,20,48.04,2.4,2,11.42,5.71,12,21.23,1.77,0.1,47,47,0,1.0,0.0,2025-07-14,14,2025
